date,subnet_id,avg_price,num_samples,min_price,max_price,std_price
2025-02-17,3,0.018600829,24,0.016466858,0.021544795,0.001418227354320109
2025-02-17,4,0.18076851929166668,24,0.169499553,0.192821937,0.00678656073961941
2025-02-17,5,0.02436498575,24,0.022870579,0.029545071,0.0018176853882422126
2025-02-17,6,0.017504144541666666,24,0.016299179,0.020401193,0.0009481421862888074
2025-02-17,7,0.0027440815,24,0.002481016,0.003146799,0.00018337102753683042
2025-02-17,8,0.065723453875,24,0.060404476,0.071849516,0.003303772683054928
2025-02-17,9,0.01577256525,24,0.01448058,0.017687042,0.001005156657482857
2025-02-17,10,0.027834547749999997,24,0.024674859,0.033157499,0.002774178200144984
2025-02-17,11,0.027258247958333332,24,0.025776057,0.032666244,0.0013513033655273084
2025-02-17,12,0.0052873382916666664,24,0.004721798,0.005976441,0.0004235977855692498
2025-02-17,13,0.0279635735,24,0.026071084,0.02995063,0.0013649395387985706
2025-02-17,14,0.004068441541666666,24,0.003470215,0.00483056,0.0004557036138529153
2025-02-17,15,0.003250999083333333,24,0.002660899,0.003858347,0.00040296015850128914
2025-02-17,16,0.009438267583333333,24,0.008187566,0.010645752,0.0006983030889388013
2025-02-17,17,0.0066867784166666664,24,0.00596586,0.008308413,0.0006596333725715217
2025-02-17,18,0.005840738833333334,24,0.005379998,0.007035463,0.0003817497960018434
2025-02-17,19,0.069946170625,24,0.060161061,0.080529689,0.004892020984212333
2025-02-17,20,0.011297609875000001,24,0.0101615,0.013446489,0.0007909439883715903
2025-02-17,21,0.009062351541666666,24,0.008201361,0.010361332,0.0006673277044481202
2025-02-17,22,0.00500087725,24,0.004056985,0.006723345,0.0008134896295829332
2025-02-17,23,0.005576993541666666,24,0.003845901,0.007568818,0.0008903158638952113
2025-02-17,24,0.007949685166666666,24,0.006775389,0.009875923,0.0009689252989245196
2025-02-17,25,0.007196992625,24,0.006404579,0.008616336,0.0007138181999229833
2025-02-17,26,0.0027240509583333333,24,0.001985364,0.003193345,0.00032619910339978596
2025-02-17,27,0.01443563675,24,0.010893034,0.021063984,0.0026717646297608052
2025-02-17,28,0.011362446791666666,24,0.010242371,0.012919991,0.0008508611979632102
2025-02-17,29,0.015708897625,24,0.013937943,0.018951353,0.0015530515054129608
2025-02-17,30,0.022969164541666667,24,0.021459446,0.02643144,0.001309720615211503
2025-02-17,31,0.00431806225,24,0.003591443,0.005446958,0.0005347660264189695
2025-02-17,32,0.011051059291666667,24,0.010675697,0.012717275,0.0005471852945102805
2025-02-17,33,0.014813425,24,0.013550332,0.018152945,0.0011583194377404672
2025-02-17,34,0.10955594558333333,24,0.101945836,0.117088905,0.0057072135092170835
2025-02-17,35,0.013992234208333334,24,0.0131961,0.016188562,0.0007805752265043133
2025-02-17,36,0.0028730299166666667,24,0.002470437,0.00333092,0.00028454705931584874
2025-02-17,37,0.004162472291666667,24,0.003900549,0.004771996,0.00025809748917052374
2025-02-17,38,0.0029547567083333336,24,0.002221478,0.003767937,0.00039714558977878295
2025-02-17,39,0.002893581875,24,0.002681088,0.003421955,0.00022410492633941016
2025-02-17,40,0.007975749833333334,24,0.007276317,0.008809285,0.00046697949100768516
2025-02-17,41,0.011226932625,24,0.010217902,0.015062878,0.0011503290457474534
2025-02-17,42,0.027249598083333337,24,0.02435382,0.040399482,0.0047540443975096205
2025-02-17,43,0.009322079125,24,0.008838192,0.01013215,0.00035578309985369614
2025-02-17,44,0.010367859916666666,24,0.009329412,0.012870415,0.0010003594333882508
2025-02-17,45,0.027412036791666667,24,0.023454188,0.034175745,0.0033537013896248603
2025-02-17,46,0.016215519833333334,24,0.013143376,0.019292675,0.0015451262704086457
2025-02-17,47,0.0059019050416666665,24,0.005486633,0.006625848,0.00032849839526607956
2025-02-17,48,0.017611681083333334,24,0.016084175,0.020132682,0.0014775811871727308
2025-02-17,49,0.0028697810833333334,24,0.002630961,0.003433118,0.00023805322591714242
2025-02-17,50,0.01341577225,24,0.010286776,0.016127903,0.001692323961281319
2025-02-17,51,0.081987899,24,0.075085475,0.087766714,0.0045554114113941615
2025-02-17,52,0.008327617291666667,24,0.007649598,0.009448093,0.0005407884919086429
2025-02-17,53,0.03665686416666667,24,0.027413306,0.129540092,0.020064514771181118
2025-02-17,54,0.001989307625,24,0.001700371,0.002653463,0.0002706681306750281
2025-02-17,55,0.0054772225,24,0.004037792,0.006650863,0.0007678038139718066
2025-02-17,56,0.0109442245,24,0.009797056,0.01294521,0.0009692428046940202
2025-02-17,57,0.009213139375,24,0.008051876,0.010735772,0.0007843510187151291
2025-02-17,58,0.01271765825,24,0.011184718,0.015286879,0.0011750014068929318
2025-02-17,59,0.006646937291666666,24,0.005667697,0.008226151,0.0006126592188606248
2025-02-17,60,0.005737662166666667,24,0.004879009,0.006749471,0.0005547858298236369
2025-02-17,61,0.008321954541666668,24,0.007139638,0.009098144,0.0005239272886312759
2025-02-17,62,0.004397648083333333,24,0.003797237,0.005157187,0.000424628023496363
2025-02-17,63,0.00221213675,24,0.001634086,0.005070466,0.0007583147124562382
2025-02-17,64,0.14917584633333333,24,0.137225968,0.163446181,0.007714510761962812
2025-02-18,1,0.04214276686956522,23,0.03264313,0.054353855,0.004458688721985304
2025-02-18,2,0.011335930260869567,23,0.010262904,0.012723005,0.0008061656080956334
2025-02-18,3,0.020126367695652174,23,0.017638975,0.024227951,0.002125378574899271
2025-02-18,4,0.1767137407826087,23,0.168187863,0.213352301,0.011449327450692506
2025-02-18,5,0.026699803173913045,23,0.02362968,0.032564421,0.0025044623155288212
2025-02-18,6,0.024877596739130432,23,0.018045828,0.027313767,0.002454210136905154
2025-02-18,7,0.003739289304347826,23,0.002823961,0.00496142,0.0004085801908519122
2025-02-18,8,0.09452334004347826,23,0.066770939,0.123732599,0.014302075152582241
2025-02-18,9,0.023636867173913046,23,0.016284676,0.033497111,0.0051414388472942035
2025-02-18,10,0.032842509695652174,23,0.027867567,0.039087603,0.003419946402206066
2025-02-18,11,0.029119907347826088,23,0.024791589,0.033921881,0.002314639912677518
2025-02-18,12,0.00770801347826087,23,0.005736008,0.008483615,0.0005008496546839972
2025-02-18,13,0.03327701056521739,23,0.028301955,0.041044118,0.0037251385310063255
2025-02-18,14,0.00639386,23,0.004793732,0.00845429,0.001150955536589095
2025-02-18,15,0.004211398478260869,23,0.003560031,0.004812672,0.00038350081284859523
2025-02-18,16,0.01321471304347826,23,0.01022438,0.014204673,0.0007830187899408911
2025-02-18,17,0.010861965826086957,23,0.009328212,0.01315552,0.0007495325874701483
2025-02-18,18,0.007832140434782609,23,0.006129264,0.009292821,0.0009074582772521491
2025-02-18,19,0.07038457491304348,23,0.05469547,0.096365583,0.011433412486384468
2025-02-18,20,0.017309666304347826,23,0.014352607,0.022312723,0.0015576748187857519
2025-02-18,21,0.010869279086956521,23,0.008146203,0.016924585,0.001999664866597171
2025-02-18,22,0.007028552782608696,23,0.005554228,0.007674032,0.0005446829039283444
2025-02-18,23,0.012405311347826088,23,0.009731356,0.015039066,0.001603990684181505
2025-02-18,24,0.010135002,23,0.007091995,0.010982649,0.0009867937333958258
2025-02-18,25,0.008991648217391304,23,0.00798475,0.012241065,0.0010699851284560389
2025-02-18,26,0.0031945457826086958,23,0.002709466,0.003605165,0.00025369269488980284
2025-02-18,27,0.020154604,23,0.016623401,0.025282066,0.002596181605915137
2025-02-18,28,0.015763594782608695,23,0.012327745,0.017117197,0.0012113911902173757
2025-02-18,29,0.017633285217391305,23,0.016644774,0.021146993,0.0010727594780153287
2025-02-18,30,0.022027730652173914,23,0.021291197,0.023905374,0.0007376693289532423
2025-02-18,31,0.006178936739130435,23,0.004425436,0.007085885,0.0007279484888521379
2025-02-18,32,0.017020504869565217,23,0.013841335,0.019474989,0.0012268421675336498
2025-02-18,33,0.015917252608695653,23,0.014286543,0.021374538,0.0016906439309361235
2025-02-18,34,0.1413358582173913,23,0.115091145,0.157917821,0.009477489336881396
2025-02-18,35,0.014531087913043477,23,0.013587916,0.01751318,0.0009882593263000772
2025-02-18,36,0.0055100389565217395,23,0.003260227,0.008734729,0.0009607047460120323
2025-02-18,37,0.004834915565217391,23,0.00395856,0.006094295,0.0007067431365123093
2025-02-18,38,0.0036754776521739133,23,0.003101591,0.004456962,0.0004610582932109571
2025-02-18,39,0.004163527086956522,23,0.002693132,0.007924346,0.0010173840496513111
2025-02-18,40,0.008497781130434782,23,0.007290904,0.009980505,0.0007557096134955967
2025-02-18,41,0.018927662434782607,23,0.014892273,0.032183468,0.00487516178502734
2025-02-18,42,0.05493774856521739,23,0.03771996,0.087141341,0.012530282453426371
2025-02-18,43,0.009955240304347827,23,0.009391819,0.011357495,0.0005348515957082638
2025-02-18,44,0.01211980591304348,23,0.011061214,0.01617111,0.0013097199680618032
2025-02-18,45,0.02561627208695652,23,0.023377006,0.027670378,0.001426683096348148
2025-02-18,46,0.02480763252173913,23,0.019489727,0.035737921,0.004876490804216098
2025-02-18,47,0.009086452434782608,23,0.005823495,0.010666041,0.0015143450845719012
2025-02-18,48,0.018548372347826088,23,0.017479939,0.020976296,0.0008378825252709466
2025-02-18,49,0.003208838782608696,23,0.002884539,0.003615759,0.00020830617756866616
2025-02-18,50,0.014588149434782607,23,0.014208711,0.015148576,0.00022290950683544306
2025-02-18,51,0.09565900482608697,23,0.084770898,0.118691197,0.008015338791250106
2025-02-18,52,0.009183879173913043,23,0.00851378,0.010639021,0.0007813976403224054
2025-02-18,53,0.041769269739130435,23,0.036990856,0.048352947,0.0038415985612218514
2025-02-18,54,0.003023621695652174,23,0.002425427,0.003640511,0.0003524025701021281
2025-02-18,55,0.005865524434782609,23,0.00535291,0.006718592,0.0003022005596345557
2025-02-18,56,0.018952590217391305,23,0.011122805,0.046270044,0.007915463048644338
2025-02-18,57,0.009201613739130435,23,0.008485957,0.009787755,0.0003039275420561495
2025-02-18,58,0.012239436869565216,23,0.011496105,0.014737751,0.000808874829497534
2025-02-18,59,0.008081425347826087,23,0.00684367,0.011788379,0.0015001121549395328
2025-02-18,60,0.005526450652173913,23,0.004863554,0.006732128,0.0004484650060961086
2025-02-18,61,0.00866888652173913,23,0.008170605,0.011214006,0.0006899219950149748
2025-02-18,62,0.004802893391304347,23,0.004418866,0.006191697,0.0004104108037068957
2025-02-18,63,0.0031388737391304347,23,0.002656299,0.003608757,0.00022363321574017685
2025-02-18,64,0.1717201301304348,23,0.1494201,0.263834856,0.032259883259343015
2025-02-18,65,0.023477606052631578,19,0.0081299,0.073392669,0.01842074099989958
2025-02-19,1,0.06489487916666667,24,0.036694485,0.086099709,0.013950288257073177
2025-02-19,2,0.012535515666666665,24,0.010634432,0.017091826,0.001946377183072286
2025-02-19,3,0.04879608208333333,24,0.023899789,0.065219416,0.011382782897760256
2025-02-19,4,0.2724849565833333,24,0.224146765,0.358529836,0.031736447487327256
2025-02-19,5,0.05248884645833333,24,0.031822533,0.078788384,0.013049119550699538
2025-02-19,6,0.03852691308333333,24,0.026013028,0.050571764,0.008931362883487665
2025-02-19,7,0.0047100993749999995,24,0.003378417,0.007586304,0.0012463577914434219
2025-02-19,8,0.20304049129166668,24,0.127937056,0.346767787,0.06312393627630962
2025-02-19,9,0.05078960004166667,24,0.026620274,0.090802691,0.02198255375161037
2025-02-19,10,0.07712755391666666,24,0.039084224,0.11620181,0.024046875787860716
2025-02-19,11,0.04484650179166667,24,0.031574467,0.056232459,0.007456151163761441
2025-02-19,12,0.00963516825,24,0.007880893,0.012996933,0.0015850520669915267
2025-02-19,13,0.060948653708333335,24,0.040358424,0.087284941,0.014960197923176372
2025-02-19,14,0.008199716125000001,24,0.006679482,0.010523374,0.0008954065471382896
2025-02-19,15,0.0057701025,24,0.004426016,0.009221544,0.0011067832680359939
2025-02-19,16,0.016485581541666666,24,0.01134918,0.024706234,0.004010088008205957
2025-02-19,17,0.015300632375,24,0.010561256,0.021511785,0.002538156950311845
2025-02-19,18,0.012571991625,24,0.007762625,0.01880922,0.0035802212799703214
2025-02-19,19,0.15681660866666666,24,0.085860392,0.263187821,0.05105783175711383
2025-02-19,20,0.026105790625,24,0.019328424,0.031876296,0.00394793056185399
2025-02-19,21,0.017327740541666668,24,0.013099514,0.024116922,0.0026364093444828725
2025-02-19,22,0.009358014958333332,24,0.006334481,0.012009333,0.00182841041007591
2025-02-19,23,0.016374234625,24,0.010896245,0.024191932,0.004083470335343647
2025-02-19,24,0.013524057208333334,24,0.010087688,0.02263353,0.0034370540365196212
2025-02-19,25,0.023540205416666668,24,0.012436164,0.040720345,0.009466008528232612
2025-02-19,26,0.004526803041666667,24,0.003492812,0.006342739,0.001057745820296757
2025-02-19,27,0.02206778820833333,24,0.013316724,0.038286449,0.006284097432019127
2025-02-19,28,0.016511481416666664,24,0.012131639,0.021584297,0.0023318189014688104
2025-02-19,29,0.022323952999999997,24,0.017532876,0.031508314,0.0038107973844105276
2025-02-19,30,0.03814692458333333,24,0.022527404,0.058488345,0.00946734395240551
2025-02-19,31,0.007420548458333333,24,0.005513747,0.011128632,0.0017862457942503928
2025-02-19,32,0.022848868791666668,24,0.014178446,0.031957217,0.00561694852257624
2025-02-19,33,0.02052998154166667,24,0.015989729,0.031358292,0.004027462544849451
2025-02-19,34,0.20366345741666667,24,0.155966021,0.282174242,0.040177901695959965
2025-02-19,35,0.017988227708333335,24,0.015230796,0.021318422,0.0022548984283091897
2025-02-19,36,0.007772779791666667,24,0.006502486,0.011690373,0.0013091387334166781
2025-02-19,37,0.008621804083333334,24,0.005534174,0.018518195,0.00404645967251072
2025-02-19,38,0.006792865124999999,24,0.004885844,0.011365355,0.002193455469523299
2025-02-19,39,0.015909359333333335,24,0.009600785,0.021720718,0.0034014463185574923
2025-02-19,40,0.03735155116666667,24,0.0099842,0.091101903,0.028697599850659873
2025-02-19,41,0.037291245125000004,24,0.027630175,0.052137442,0.00771973436284467
2025-02-19,42,0.10842859329166667,24,0.06305914,0.168552405,0.029227063249990866
2025-02-19,43,0.015590220458333333,24,0.011540325,0.019361694,0.002322629548350505
2025-02-19,44,0.02741768595833333,24,0.015221714,0.039142231,0.007584416218765879
2025-02-19,45,0.033319347916666665,24,0.024306483,0.039914059,0.004205479685023494
2025-02-19,46,0.05488409858333334,24,0.030662706,0.091557052,0.021077989995179295
2025-02-19,47,0.013157877291666667,24,0.006941159,0.018493218,0.0024245795376894143
2025-02-19,48,0.024163703499999998,24,0.019769997,0.029448792,0.0029355004132646852
2025-02-19,49,0.0045526044166666665,24,0.003378907,0.006983238,0.0012521512846068216
2025-02-19,50,0.020695571458333333,24,0.014905763,0.028206343,0.004761844615377972
2025-02-19,51,0.13329321520833334,24,0.09097771,0.165288758,0.018822678527354288
2025-02-19,52,0.033771780333333334,24,0.010140363,0.060312615,0.014313879648982631
2025-02-19,53,0.06023617258333333,24,0.043666495,0.085576212,0.012428535281908414
2025-02-19,54,0.004835027708333333,24,0.002720148,0.009291306,0.002069350521354098
2025-02-19,55,0.009750032416666667,24,0.005759377,0.019161985,0.003921104018681395
2025-02-19,56,0.04960661533333333,24,0.030943945,0.078997464,0.01364224801742189
2025-02-19,57,0.012308098458333333,24,0.009819188,0.016426746,0.0019255715069048283
2025-02-19,58,0.015923476208333332,24,0.012497044,0.019844258,0.0021982821665069564
2025-02-19,59,0.027249901041666667,24,0.010992021,0.041409313,0.010159460869839161
2025-02-19,60,0.00858453975,24,0.006258011,0.01118228,0.0013636981179909035
2025-02-19,61,0.015743053541666666,24,0.011530349,0.019540736,0.002619462252898899
2025-02-19,62,0.007919578916666666,24,0.005637547,0.009905313,0.0009139481937221564
2025-02-19,63,0.005102480375,24,0.002624731,0.009150234,0.0019438423054990814
2025-02-19,64,0.3276856183333334,24,0.24367842,0.448088369,0.05293674075017819
2025-02-19,65,0.050997353833333335,24,0.009798967,0.579921673,0.11292037284520536
2025-02-19,66,0.03615371035,20,0.012554997,0.06908717,0.015037573341025038
2025-02-20,1,0.036092392125000004,24,0.031097293,0.047568973,0.004156722542497908
2025-02-20,2,0.007859451416666666,24,0.00705478,0.010822756,0.0008780809246876631
2025-02-20,3,0.03060371029166667,24,0.021686848,0.044901776,0.0069236242824423245
2025-02-20,4,0.22568686925,24,0.202376307,0.24319681,0.011853708445245118
2025-02-20,5,0.035652997958333335,24,0.030709138,0.047892402,0.004488333661626355
2025-02-20,6,0.02873472175,24,0.023688739,0.031302888,0.0016220840309920216
2025-02-20,7,0.0047956682083333336,24,0.002857949,0.00713117,0.0010925195593270503
2025-02-20,8,0.16532117316666667,24,0.116010959,0.237943071,0.028577081667866062
2025-02-20,9,0.04462522791666667,24,0.036026523,0.06045864,0.006298399246110705
2025-02-20,10,0.039347197041666664,24,0.030796526,0.053840321,0.005065465785173342
2025-02-20,11,0.032293068583333334,24,0.024905844,0.038183319,0.002686130151578727
2025-02-20,12,0.006682839708333333,24,0.00590718,0.008738942,0.0006807350478428498
2025-02-20,13,0.039242925,24,0.027407873,0.054649654,0.006144813824972618
2025-02-20,14,0.005936674041666666,24,0.005151126,0.009460707,0.0010562820093638313
2025-02-20,15,0.004209046041666667,24,0.003727746,0.005647672,0.00043573376568241883
2025-02-20,16,0.013476274875,24,0.012287377,0.019392404,0.0018960962941434562
2025-02-20,17,0.008420661416666668,24,0.00742691,0.010466477,0.000853933306397032
2025-02-20,18,0.010584483583333333,24,0.008756405,0.014614152,0.0015396772326781581
2025-02-20,19,0.10300442533333333,24,0.063095674,0.140803551,0.018671899858213978
2025-02-20,20,0.01697418875,24,0.01454902,0.021139519,0.0017121703097984769
2025-02-20,21,0.010040266541666667,24,0.008520956,0.012702433,0.0011185502594288886
2025-02-20,22,0.005438605041666667,24,0.004978147,0.007755687,0.000651560172017735
2025-02-20,23,0.01046438475,24,0.009418852,0.01422401,0.0011577744367107109
2025-02-20,24,0.008632055791666668,24,0.006356932,0.015251754,0.0022421171717526447
2025-02-20,25,0.016233723041666665,24,0.013181409,0.020952777,0.002175376107919721
2025-02-20,26,0.003350530041666667,24,0.002936083,0.005543004,0.0006638011478389459
2025-02-20,27,0.013095329041666666,24,0.011174267,0.01531054,0.0011781958030268318
2025-02-20,28,0.01236405525,24,0.010876272,0.015034295,0.0010392075620062095
2025-02-20,29,0.015274684791666666,24,0.013748287,0.023803938,0.002089330928624364
2025-02-20,30,0.028415381333333333,24,0.025457084,0.041631327,0.004092687414979027
2025-02-20,31,0.004768530916666667,24,0.004228322,0.006440988,0.0005524013712461269
2025-02-20,32,0.019188570749999998,24,0.014126842,0.021926721,0.0026208564145097004
2025-02-20,33,0.014267177125,24,0.011568415,0.018118985,0.0019228896756610713
2025-02-20,34,0.15033933304166666,24,0.138403378,0.176668367,0.011130708605009304
2025-02-20,35,0.011373269666666666,24,0.008728694,0.015104301,0.001473682738700233
2025-02-20,36,0.0047794780833333335,24,0.004213095,0.007385049,0.0006827854167279356
2025-02-20,37,0.0069369252916666665,24,0.005224415,0.009874445,0.0012857756955141895
2025-02-20,38,0.005267685458333333,24,0.003409309,0.008210044,0.0013005832811244812
2025-02-20,39,0.007276772833333334,24,0.005827485,0.010404987,0.0011519016007397304
2025-02-20,40,0.02524793591666667,24,0.022004116,0.035476724,0.0034848763525249927
2025-02-20,41,0.027357501333333336,24,0.025225166,0.035211313,0.0024397092193228173
2025-02-20,42,0.07049756816666666,24,0.06286458,0.090522866,0.007786279412670342
2025-02-20,43,0.011978151916666666,24,0.011274838,0.012996683,0.00044724592126382123
2025-02-20,44,0.015553073041666666,24,0.014575656,0.016429166,0.0005421771594103747
2025-02-20,45,0.014946986041666667,24,0.010366013,0.023938025,0.002380312300597248
2025-02-20,46,0.039863158291666666,24,0.029603104,0.051689669,0.006030343671860013
2025-02-20,47,0.007564650916666666,24,0.007066408,0.00813894,0.0003444532513007317
2025-02-20,48,0.01761204791666667,24,0.016691583,0.021280556,0.001120655087205535
2025-02-20,49,0.004272576291666667,24,0.003642288,0.005652834,0.0004263835264418625
2025-02-20,50,0.018981307833333332,24,0.01732039,0.023109652,0.0013691172331258988
2025-02-20,51,0.09671782733333334,24,0.088033927,0.117118885,0.007344145963251301
2025-02-20,52,0.032458947625,24,0.026414745,0.041854535,0.004688914647165198
2025-02-20,53,0.03558578875,24,0.029109306,0.044193607,0.004361594556443444
2025-02-20,54,0.0040196395,24,0.003110364,0.00639423,0.000802823012598452
2025-02-20,55,0.008515467041666667,24,0.006677837,0.012284186,0.0013566570151076918
2025-02-20,56,0.034172210583333334,24,0.027592881,0.04100807,0.004465342841213513
2025-02-20,57,0.008607322333333334,24,0.007336159,0.010349072,0.0007113998343299402
2025-02-20,58,0.011052822249999998,24,0.010211402,0.012407192,0.0006321688353164938
2025-02-20,59,0.018854109625,24,0.016060213,0.023690621,0.0021171424747831328
2025-02-20,60,0.006520368458333333,24,0.005877609,0.007843473,0.0003947208608459332
2025-02-20,61,0.008591714791666667,24,0.007180157,0.011436491,0.0009415612681355131
2025-02-20,62,0.005089787208333333,24,0.004382669,0.007134962,0.0004945870622228804
2025-02-20,63,0.003046978125,24,0.002356428,0.005192989,0.0006876421689822033
2025-02-20,64,0.26741292004166667,24,0.208741795,0.328774362,0.03596772995486753
2025-02-20,65,0.010610392500000001,24,0.007963972,0.015980255,0.002103345916806549
2025-02-20,66,0.017693916625,24,0.009274479,0.031177424,0.006520358990173242
2025-02-20,67,0.0222863408,20,0.009995529,0.099212552,0.019500362255331503
2025-02-21,1,0.040796184625,24,0.037153919,0.043684937,0.0019950412751306747
2025-02-21,2,0.007162964,24,0.006755046,0.007850297,0.000306448924958708
2025-02-21,3,0.0248435675,24,0.023641099,0.026593955,0.0008617657402554367
2025-02-21,4,0.21394449016666664,24,0.203520493,0.231116387,0.009271904711271014
2025-02-21,5,0.04491627754166667,24,0.038762352,0.05590489,0.005503476390157967
2025-02-21,6,0.026571452541666665,24,0.02539317,0.029336952,0.0010826757046409321
2025-02-21,7,0.006781946958333333,24,0.00492165,0.008113287,0.0008964795558880632
2025-02-21,8,0.22192515554166667,24,0.188684195,0.258047884,0.019506546397562496
2025-02-21,9,0.04231205708333333,24,0.03967054,0.048539662,0.0021473026958407897
2025-02-21,10,0.039951330666666666,24,0.037140796,0.041721135,0.0012510805362163045
2025-02-21,11,0.02824406745833333,24,0.02578592,0.032404597,0.0017751318942778385
